dataset_name,target_value,depth,DFS_BSD_DP_qf05 (PS)-real_time_taken,DFS_BSD_DP_qf05 (PS)-failed,DFS_BSD_DP_qf05 (PS)-sgs_evaluated,DFS_BSD_DP_qf05 (PS)-sgs_eval_interesting,DFS_BSD_DP_qf05 (PS)-sgs_quality_interesting,DFS_BSD_DP_qf05 (PS)-sgs_top_k_interesting,DFS_BSD_DP_qf05 (PS)-e_est,DFS_BSD_DP_qf05 (PS)-ei_est,DFS_BSD_DP_qf05 (PS)-time_to_est,DFS_BSD_DP_qf05 (PS)-sdfastest-esgs,DFS_BSD_DP_qf05 (PS)-ub
parkinson_speech,0,5,0.8640921115875244,0,57252,2340,2162,1167,571757.3855952381,69724.91261904762,0.19882702827453613,15254,101533902
grammatical_b9,1,2,2.926067590713501,0,177304,21496,20808,1124,326262.8913226622,18358.041280539175,9.502877950668335,743064,705079
grammatical_b9,1,3,119.82820177078248,0,7951700,586585,583290,2253,4989650.133038472,489758.80651502387,10.449071168899536,803827,278742024
climate,0,2,0.0668780803680419,0,3044,2684,1436,346,3045.5,2701.0,0.09554886817932129,6243,3161
climate,0,3,0.751448392868042,0,53892,12074,9814,488,65844.75,20906.0,0.13369321823120117,11512,82240
climate,0,5,2.677891492843628,0,237748,12095,9835,488,285730.42291666666,17689.833333333332,0.14417028427124023,12607,24122256
isolet,14,2,62.6837432384491,0,2213372,658889,554165,1227,2583463.361862189,617724.5008722198,67.9785008430481,5189061,2630072
auto7_3,class3,2,0.0211987495422363,0,734,712,336,229,734.0,718.0,0.07702374458312988,1523,781
auto7_3,class3,3,0.1434433460235595,0,7957,4972,2477,441,8015.25,4791.833333333333,0.03500103950500488,2814,9920
auto7_3,class3,5,0.8170158863067627,0,65782,10914,6132,539,62620.00208333333,11121.733333333334,0.043973684310913086,3583,667928
volcanoes-d3,3,2,0.0093739032745361,0,61,56,17,17,61.0,57.0,0.00618433952331543,146,79
